timestamp,axis0,axis1,axis2,axis3,button0,button1,button2,button3,button4,button5,button6,button7,button8,button9,button10,button11,button12
1755588525.1115744,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0
1755588525.122754,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0
1755588525.1336734,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588525.144768,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588525.1558223,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588525.1663444,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588525.176751,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588525.1871176,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588525.1977868,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588525.2084577,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588525.2188597,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588525.229394,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588525.240794,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588525.2511714,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588525.2616801,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588525.2726848,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588525.2838085,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588525.2949748,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588525.3058226,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588525.3161342,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588525.326439,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588525.336757,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588525.3477728,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588525.3588946,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588525.3708446,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588525.3814087,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588525.3919244,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588525.4024894,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588525.412754,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588525.42406,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588525.4346933,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588525.445288,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588525.45582,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588525.4662662,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588525.4772294,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588525.4883592,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588525.4994211,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588525.5105636,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588525.5216198,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588525.5320468,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588525.5425966,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588525.5535405,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588525.5637288,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588525.574736,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588525.5853322,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588525.5964217,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588525.6066904,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588525.617482,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588525.6278136,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588525.638401,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588525.649223,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588525.6597872,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588525.6703873,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588525.6817467,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588525.6929293,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588525.7033014,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588525.7141154,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588525.72494,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588525.735413,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588525.7465339,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588525.7568176,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588525.7674367,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588525.7784646,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588525.7895513,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588525.80071,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588525.8117619,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588525.8224654,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588525.8329268,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588525.8434937,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588525.853937,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588525.8641844,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588525.8747466,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588525.8855348,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588525.896145,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588525.9067037,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588525.917876,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588525.928435,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588525.9389687,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588525.9495153,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588525.9607894,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588525.971747,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588525.9818792,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588525.9929938,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588526.0035367,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588526.0137691,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588526.0244281,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588526.034689,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588526.0455053,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588526.0564108,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588526.0679379,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588526.0790324,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588526.0895581,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588526.1006308,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588526.1111517,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588526.1216269,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588526.1325514,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588526.1434789,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588526.1551604,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588526.16614,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588526.1766098,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588526.1872141,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588526.1983051,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588526.2088797,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588526.2194383,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588526.230505,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588526.2419684,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588526.2527661,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588526.263936,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588526.2744763,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588526.2857132,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588526.2961135,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588526.307395,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588526.3180656,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588526.3285682,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588526.3390555,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588526.3494256,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588526.3604681,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588526.371695,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588526.3824668,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588526.3932042,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588526.4038749,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588526.4147546,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588526.425074,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588526.4357772,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588526.4462879,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588526.4571567,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588526.4677067,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588526.4783604,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588526.4894323,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588526.5006099,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588526.5116231,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588526.5228255,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588526.5333824,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588526.5442612,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588526.55481,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588526.5654244,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588526.5764892,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588526.586902,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588526.5976198,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588526.608252,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588526.6191492,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755588526.629679,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
